,Tweets,len,ID,Date,Source,Likes,RTs,User Location,Geo,Coordinates
758,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11/2018 sessão que vai julgar libertação do Lula.  Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenaria SECRETA no STF.  Lewandowski solicitou que ela seja fechada ao publico e não seja televisionada. https://t.co/Z1ohsACdeX",292,1061553550893989888,2018-11-11 09:37:43,Twitter for Android,0,3074,"São Paulo, Brasil",,
759,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11 sessão que vai julgar libertação do Lula. Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenária SECRETA no STF. Lewandowski solicitou que ela seja fechada ao público e não seja televisionada via @fabionunes1976",280,1061553435223490561,2018-11-11 09:37:16,Twitter for Android,0,541,"São Paulo, Brasil",,
760,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11/2018 sessão que vai julgar libertação do Lula.  Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenaria SECRETA no STF.  Lewandowski solicitou que ela seja fechada ao publico e não seja televisionada. https://t.co/Z1ohsACdeX",292,1061553335378022400,2018-11-11 09:36:52,Twitter for iPhone,0,3074,,,
761,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11/2018 sessão que vai julgar libertação do Lula.  Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenaria SECRETA no STF.  Lewandowski solicitou que ela seja fechada ao publico e não seja televisionada. https://t.co/Z1ohsACdeX",292,1061552983392075777,2018-11-11 09:35:28,Twitter for Android,0,3074,,,
762,"HC de Lula , Moro deveria estar preso ! O STF é covarde , Rocha Loures corre com mala de dinheiro é filmado pela PF , está até sem a tornozeleira, Temer vai ficar impune e virar embaixador ,as fakes news destruíram o Brasil !",225,1061552874545651712,2018-11-11 09:35:02,Twitter for Android,0,57,,,
763,Gilmar Mendes veta aumento de salário de ministros do STF e aumenta pena de Lula  https://t.co/mhGNLkfX15 https://t.co/bm4qcLH10q,129,1061552728864890880,2018-11-11 09:34:27,Twitter for Android,0,452,Rio de Janeiro,,
764,"Imagina o filho do Lula filmado dizendo que ""bastava um ou dois militantes do MST para fechar o STF"" ...  Agora imagina nomear o Favretto para ministro da Justiça ...  Isto dá uma dimensão do quanto estamos atolados ...",219,1061552703837474816,2018-11-11 09:34:21,Twitter for Android,0,12,,,
765,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11/2018 sessão que vai julgar libertação do Lula.  Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenaria SECRETA no STF.  Lewandowski solicitou que ela seja fechada ao publico e não seja televisionada. https://t.co/Z1ohsACdeX",292,1061552582391463936,2018-11-11 09:33:52,Twitter for Android,0,3074,,,
766,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11/2018 sessão que vai julgar libertação do Lula.  Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenaria SECRETA no STF.  Lewandowski solicitou que ela seja fechada ao publico e não seja televisionada. https://t.co/Z1ohsACdeX",292,1061552393916162048,2018-11-11 09:33:08,Twitter for Android,0,3074,SP,,
767,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11 sessão que vai julgar libertação do Lula. Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenária SECRETA no STF. Lewandowski solicitou que ela seja fechada ao público e não seja televisionada via @fabionunes1976",280,1061552245186146304,2018-11-11 09:32:32,Twitter for Android,0,541,Goiânia - GO - Brasil,,
